Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from cardiovascular diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from digestive diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from unintentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from intentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from neuropsychiatric conditions per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory diseases per 100,000 people, in both sexes aged all ages"
United Kingdom,GBR,1973,168.0328,411.96945,69.370636,6.4740424,20.599663,30.812353,8.691438,11.810852,41.607655
United Kingdom,GBR,1974,168.78804,406.02637,65.85134,6.2229733,21.018028,29.39032,8.616784,12.178131,40.212273
United Kingdom,GBR,1975,167.82785,396.54657,65.8358,5.9531035,20.69835,28.365084,8.279861,12.034313,38.871086
United Kingdom,GBR,1976,170.59984,393.2048,81.32823,5.3836594,20.497322,27.775526,8.616343,11.892158,39.56307
United Kingdom,GBR,1977,168.81918,378.836,67.228836,4.837125,19.626589,26.64475,8.674968,11.637863,36.229214
United Kingdom,GBR,1978,170.20354,381.04007,68.159294,4.9002295,19.359701,28.039814,8.780548,12.2274065,37.32801
United Kingdom,GBR,1979,170.4813,378.61707,68.27227,4.3544126,21.666523,27.28864,8.971179,14.013168,36.67174
United Kingdom,GBR,1980,169.55959,361.3298,65.589325,4.2312956,21.460978,25.32488,8.924181,13.260052,34.533443
United Kingdom,GBR,1981,166.6462,345.1091,62.683445,3.8813152,21.012463,23.404356,8.602826,13.576615,33.09433
United Kingdom,GBR,1982,166.69409,338.40167,64.84618,3.850659,20.698874,23.32842,8.7359,14.426034,35.154594
United Kingdom,GBR,1983,168.41241,332.35376,61.755337,3.7100103,19.752495,22.201899,8.604213,14.716698,34.212116
United Kingdom,GBR,1984,173.01459,322.20163,30.37212,3.7861192,20.452776,21.567823,8.653356,23.453793,35.16537
United Kingdom,GBR,1985,172.43658,324.6646,33.23339,3.9813623,21.339056,20.810398,8.787193,25.333183,38.957207
United Kingdom,GBR,1986,170.47897,312.0695,32.451336,3.9813623,20.810644,20.584316,8.321497,25.131014,37.198753
United Kingdom,GBR,1987,170.61792,298.0996,27.484158,3.9193993,20.140732,19.279877,8.127046,24.399557,34.207874
United Kingdom,GBR,1988,171.51552,290.31058,28.499092,3.8445737,20.165688,19.126125,8.758136,25.176964,35.299732
United Kingdom,GBR,1989,170.94792,282.30447,32.52946,4.0686264,20.732891,18.943808,7.9284062,25.232788,37.26713
United Kingdom,GBR,1990,168.82921,271.63583,28.230337,3.8204303,20.482428,19.360083,8.01529,24.779118,34.166203
United Kingdom,GBR,1991,167.45244,267.9723,27.82727,4.6953826,20.18542,18.064014,7.89259,24.708605,34.49314
United Kingdom,GBR,1992,166.68095,257.68005,25.081577,4.8295994,20.221302,16.711367,8.140097,23.594591,33.620155
United Kingdom,GBR,1993,162.85098,258.59253,47.544205,5.1135297,20.001028,15.850835,8.232804,17.7244,35.54945
United Kingdom,GBR,1994,160.51663,240.40758,41.614376,5.029366,20.286278,15.650459,7.8649907,17.952862,31.76565
United Kingdom,GBR,1995,158.056,237.09076,45.955723,5.6588626,20.991611,15.223693,7.7423306,19.383938,34.467087
United Kingdom,GBR,1996,155.26538,228.78174,44.65638,5.523217,21.699533,15.791405,7.331176,19.561937,32.917156
United Kingdom,GBR,1997,151.5354,218.09431,46.001656,5.061303,22.109879,15.74587,7.1154866,19.842848,33.62368
United Kingdom,GBR,1998,150.77625,213.72824,43.82862,4.845819,22.733665,15.02302,7.543603,20.699324,33.49408
United Kingdom,GBR,1999,147.34549,205.23256,48.070957,4.9519634,23.432753,15.184488,7.5969243,21.561823,35.519943
United Kingdom,GBR,2000,144.53355,191.27956,43.6499,4.9623427,23.70538,14.88548,7.526666,21.170269,33.023026
United Kingdom,GBR,2001,146.43669,191.49309,25.068445,5.347783,25.306921,13.928146,6.778961,28.909792,32.54224
United Kingdom,GBR,2002,145.14964,186.5036,25.594063,5.2600408,25.806652,13.741735,6.8409476,28.81342,33.32237
United Kingdom,GBR,2003,142.45438,180.69041,27.20925,5.7144413,26.537561,14.220223,6.5326037,29.435658,35.53397
United Kingdom,GBR,2004,139.94664,166.46188,24.277891,5.716464,26.145956,13.911487,6.774951,28.133347,33.208176
United Kingdom,GBR,2005,138.00128,157.06685,24.38947,6.346003,25.923275,13.727876,6.4572344,28.37014,34.017876
United Kingdom,GBR,2006,137.00809,146.46947,22.223274,7.2366824,26.36472,13.880787,6.538741,28.12457,32.64681
United Kingdom,GBR,2007,135.89929,139.8344,21.471735,7.579549,25.780212,14.411726,6.1365423,30.145546,32.700733
United Kingdom,GBR,2008,134.27702,134.8586,21.94781,6.4352517,25.746721,14.4377,6.605658,32.075825,33.195107
United Kingdom,GBR,2009,131.5915,125.58292,20.64582,5.8678565,24.553398,13.681772,6.490965,31.012594,30.791636
United Kingdom,GBR,2010,130.03084,121.78128,19.031073,5.116535,24.537779,12.466424,6.3142385,32.389977,30.836468
United Kingdom,GBR,2011,129.06073,107.423355,17.979801,5.262357,23.307291,11.465069,6.617926,37.78568,31.244617
United Kingdom,GBR,2012,128.6588,106.45209,17.44919,4.807761,22.483446,11.019383,6.5331135,42.066425,32.67697
United Kingdom,GBR,2013,126.25813,104.25039,17.519772,5.036062,22.186104,11.42599,6.87959,43.980415,33.896748
United Kingdom,GBR,2014,124.72168,98.987366,17.87167,4.838615,21.76068,11.765196,6.794115,46.248127,28.426031
United Kingdom,GBR,2020,114.84977,90.82219,60.014343,3.797776,23.411976,10.669585,7.882084,57.163666,25.443394
United Kingdom,GBR,2018,121.38994,93.689415,20.416386,4.8251095,22.362827,12.228735,7.888487,58.286648,30.498207
United Kingdom,GBR,2019,116.20921,87.690834,17.687443,4.3844266,21.18942,11.324301,8.322307,54.344,28.507048
United Kingdom,GBR,2017,119.9948,93.27445,18.716879,4.687654,22.134417,11.740924,6.89186,54.963326,29.337238
United Kingdom,GBR,2016,122.72516,95.3241,19.236769,5.0666475,22.115152,12.135972,6.7695575,52.759045,30.055916
United Kingdom,GBR,2015,123.351006,99.68656,20.620592,5.2236958,22.250328,11.855594,6.899526,52.294487,30.656096
United States,USA,1950,141.0546,531.70526,34.47188,39.166286,31.431076,62.989605,16.491686,10.58227,7.9185143
United States,USA,1951,139.72354,524.8672,33.82758,35.690357,31.157919,64.64738,15.1912565,10.344521,8.125365
United States,USA,1952,141.27036,517.24536,31.494165,32.037144,31.212452,63.83834,15.177147,10.215373,8.390667
United States,USA,1953,141.49948,515.6458,34.69074,26.467545,31.052286,61.991,14.966664,9.572435,8.992355
United States,USA,1954,141.22122,490.84772,26.362656,22.985409,30.176765,57.496613,15.049137,8.857442,8.777693
United States,USA,1955,141.21388,498.24725,27.878098,20.56395,30.525953,58.576412,14.864254,8.698865,9.386744
United States,USA,1956,141.89107,498.97635,28.662233,19.330494,30.584074,58.426235,14.804326,8.513705,10.191275
United States,USA,1957,141.8789,507.49536,35.903362,18.49916,31.277569,57.397526,14.5811,8.616559,11.348255
United States,USA,1958,139.66469,505.3851,33.184864,17.75246,30.878096,53.458145,15.619242,9.034469,11.797886
United States,USA,1959,139.58078,494.65536,30.984507,16.849745,30.6517,53.315968,15.6805315,8.9324045,11.864235
United States,USA,1960,141.07108,498.40283,36.81001,16.15246,31.365936,53.368256,15.934253,8.844729,13.067067
United States,USA,1961,140.59435,483.98874,29.476479,14.99779,31.156404,51.35632,15.773888,8.482381,12.8583555
United States,USA,1962,140.62996,490.9507,31.634562,14.893596,32.040928,53.123028,16.521666,8.528072,13.981255
United States,USA,1963,141.70555,494.5292,36.721043,14.736454,32.24633,54.190384,16.807661,8.489223,15.860745
United States,USA,1964,141.33353,478.33328,30.310509,13.962415,31.47204,55.037857,16.828026,8.412172,15.648184
United States,USA,1965,142.72743,476.14255,31.115612,13.362933,31.599918,56.37098,17.689484,8.578716,17.028452
United States,USA,1966,143.30132,474.99802,31.465689,12.873263,32.23442,58.4648,17.907978,8.963859,17.80963
United States,USA,1967,144.12642,460.53107,27.708912,12.060545,32.07779,57.48601,18.765839,8.876642,17.924677
United States,USA,1968,145.27016,466.87003,35.41932,9.340616,34.69794,57.418327,19.19507,10.160265,21.466406
United States,USA,1969,144.89545,452.5236,32.186302,8.749037,34.325047,57.378128,19.841923,10.286715,20.422422
United States,USA,1970,145.7533,439.4429,28.867292,8.514879,34.05802,55.44245,20.781073,10.481813,20.83013
United States,USA,1971,144.85208,429.09995,25.467236,8.020043,33.236908,53.70186,21.669903,10.482135,20.726109
United States,USA,1972,145.94026,428.07486,27.288357,7.772914,33.04896,53.76335,22.175747,10.851603,21.477962
United States,USA,1973,145.90549,420.05148,26.519197,7.7790136,32.74082,53.289673,22.258514,10.749432,21.772211
United States,USA,1974,147.16289,399.04126,22.492077,7.7444687,31.409702,47.39144,22.68019,11.09407,21.249538
United States,USA,1975,144.70374,369.90097,21.843296,7.619747,29.323225,45.518402,22.63282,10.496347,21.228027
United States,USA,1976,146.18571,361.65488,23.419369,7.758077,28.48605,43.740284,21.242256,10.347895,21.707207
United States,USA,1977,146.74261,347.83356,18.90497,7.6268477,27.52027,44.123257,21.842365,10.483661,21.22851
United States,USA,1978,147.53032,340.07343,20.728905,7.9044056,26.516754,44.52627,20.988966,10.842372,22.300299
United States,USA,1979,146.68095,324.59958,15.536197,6.460941,27.308485,43.692497,21.470226,12.088377,22.727985
United States,USA,1980,148.34332,326.03244,18.076595,6.9448395,27.791155,43.101643,21.698696,12.681582,24.66318
United States,USA,1981,147.61397,313.79025,17.254805,7.253297,26.7038,40.558598,21.486006,12.838332,25.251015
United States,USA,1982,148.82741,304.3606,15.256319,7.302133,25.472277,37.40759,20.875793,12.58549,25.085924
United States,USA,1983,149.93874,304.58072,17.059042,7.973645,25.103895,36.21993,19.72319,13.789823,27.232082
United States,USA,1984,150.07083,292.76324,17.278742,8.645902,24.751566,35.857506,19.637962,14.2133045,27.595226
United States,USA,1985,150.20029,287.6418,19.20357,9.604092,24.531298,35.641666,19.486233,15.259104,29.289713
United States,USA,1986,150.06197,278.59256,19.340631,10.632141,23.842773,35.98653,20.51523,15.831344,29.459408
United States,USA,1987,149.79605,271.3784,18.731539,14.829231,23.702393,35.485287,20.007315,16.693323,29.519588
United States,USA,1988,149.76562,266.8292,20.434052,16.2816,23.53115,35.892593,20.091047,17.344425,30.551025
United States,USA,1989,150.33247,251.01442,19.65539,17.919489,22.942076,34.726166,20.315754,17.608652,30.279533
United States,USA,1990,152.73228,245.41653,20.203915,18.913454,22.463297,33.4071,21.312983,17.838736,30.626532
United States,USA,1991,152.13118,238.7156,19.180843,20.14992,22.02785,31.894663,21.792097,17.79888,31.145615
United States,USA,1992,150.85713,232.85387,18.193663,21.264227,21.655127,30.40075,21.142258,17.944098,30.702322
United States,USA,1993,150.61853,235.21797,19.31474,22.748354,21.41813,31.290375,21.488508,19.515251,32.751286
United States,USA,1994,149.48247,228.77626,18.573292,24.276478,21.267385,31.2685,20.982498,20.503786,32.395027
United States,USA,1995,148.0002,226.65894,18.428007,24.501095,20.692959,31.491678,20.082283,21.567884,32.279396
United States,USA,1996,145.92844,221.57298,18.187912,20.130455,20.460629,31.431969,18.964102,22.223461,32.701645
United States,USA,1997,143.40282,215.75916,18.34804,15.196991,20.44285,31.18338,18.221123,22.888771,33.221333
United States,USA,1998,141.01329,209.3251,18.826414,14.439594,20.072607,31.243862,17.424856,23.613415,33.703392
United States,USA,1999,140.67679,206.12608,12.87185,16.30419,20.734863,27.906403,16.435345,29.85281,37.244514
United States,USA,2000,137.92169,198.92432,12.952068,15.581993,20.4777,27.089655,15.852609,31.348824,36.310997
United States,USA,2001,135.46497,191.0485,11.964212,15.636908,20.482767,27.146067,17.279533,32.829998,36.067272
United States,USA,2002,133.66238,186.02496,12.324704,16.13891,20.258455,27.191069,16.461872,35.137928,35.427067
United States,USA,2003,131.21318,179.61908,12.177165,15.998493,20.264345,26.876984,16.32006,37.125595,35.314533
United States,USA,2004,128.24155,168.4497,10.940455,15.6575165,19.53999,26.830929,16.31365,37.523262,34.076706
United States,USA,2005,126.78566,163.34738,11.282394,15.654245,19.382399,27.177872,16.470812,40.492924,35.141182
United States,USA,2006,124.679344,154.67557,9.95161,15.432613,19.142345,26.743404,16.669178,44.4457,33.382816
United States,USA,2007,122.715294,149.16867,9.20144,15.152368,19.307968,26.201548,16.879833,44.81724,33.596706
United States,USA,2008,121.69535,148.0418,9.936707,15.198936,19.55531,24.804052,17.054548,48.73126,36.028477
United States,USA,2009,119.54206,141.39267,9.831659,15.140327,18.859262,23.071775,16.787891,48.003414,34.69619
United States,USA,2010,118.069984,138.3458,8.600236,14.314995,18.883783,22.827847,16.900776,50.842697,34.34316
United States,USA,2011,115.7902,134.80379,9.082968,14.175663,19.079117,22.868206,17.06654,53.26096,34.73319
United States,USA,2012,114.47089,132.41144,8.237445,13.808881,19.087345,22.753984,17.37568,54.09328,34.127678
United States,USA,2013,112.31933,132.06017,9.20423,13.955495,19.339237,22.382406,17.123528,55.8776,34.872437
United States,USA,2014,111.020515,130.99333,9.090048,13.717451,19.528791,22.468548,17.32796,57.26601,34.050064
United States,USA,2020,98.2412,132.97804,60.808807,11.8689995,22.502413,25.517385,20.762417,78.31131,31.876842
United States,USA,2019,99.95339,126.21044,7.6071796,11.457641,20.2337,24.078299,19.316011,66.90106,32.95585
United States,USA,2018,102.31732,130.0983,8.96715,12.180918,19.905247,23.901796,19.528616,65.81794,33.995567
United States,USA,2017,104.64722,131.03789,8.464808,12.647046,19.8049,24.432888,19.633272,66.42322,34.67572
United States,USA,2016,106.98014,131.07285,8.145321,13.127327,19.81705,24.247974,19.005648,63.228928,34.32743
United States,USA,2015,109.13923,132.92258,8.876893,13.69538,19.952885,23.364319,18.322128,59.829926,34.94963
Uruguay,URY,1955,170.16858,299.73477,40.540257,72.527435,32.87031,38.329887,17.471317,19.383139,14.521656
Uruguay,URY,1956,172.42897,296.86987,26.19151,62.267464,32.169605,36.157894,20.209953,16.01384,11.378501
Uruguay,URY,1957,175.90439,313.21555,48.418446,67.72851,32.63144,34.49751,16.58704,16.071474,13.673654
Uruguay,URY,1958,176.34668,303.81375,35.14314,56.22091,32.364258,33.263245,16.732426,17.710978,14.873957
Uruguay,URY,1959,180.86578,349.06577,40.01359,66.21983,33.775875,38.152023,17.139908,18.917866,18.655163
Uruguay,URY,1960,181.6414,318.94366,33.715675,54.15161,33.805534,35.748863,18.081213,19.39809,14.051151
Uruguay,URY,1963,187.21397,348.78336,40.294025,44.997753,34.910866,37.92494,14.941148,20.131405,17.19119
Uruguay,URY,1964,187.50212,371.01108,30.702238,40.695778,36.379364,39.70947,13.468974,19.36555,17.393194
Uruguay,URY,1965,187.51234,373.0687,32.720093,45.516827,35.80823,39.575535,15.157228,19.068537,17.253164
Uruguay,URY,1966,189.61589,384.9447,27.131058,36.211098,36.073833,37.494564,15.639019,20.118395,18.992891
Uruguay,URY,1967,196.19875,400.52887,28.257084,41.780613,38.83471,36.43897,16.210993,21.454744,18.307373
Uruguay,URY,1968,193.00797,383.1058,30.40623,46.777794,37.66176,39.12284,15.156328,20.227367,21.450943
Uruguay,URY,1969,198.12996,407.22742,51.215157,42.083813,36.96718,39.170544,14.613722,19.749887,26.670383
Uruguay,URY,1970,197.26001,390.94547,30.77546,35.940998,38.02195,43.17156,13.20714,18.366425,24.469818
Uruguay,URY,1971,199.31718,441.93738,35.661274,34.044968,40.459713,46.180454,14.119586,19.564276,27.32574
Uruguay,URY,1972,196.66225,426.07916,28.722403,40.171448,39.654686,49.270855,15.3272085,19.019545,23.612091
Uruguay,URY,1973,184.09451,405.06467,27.729807,36.334404,36.828213,40.55213,14.917326,16.387413,23.395
Uruguay,URY,1974,198.06482,429.35626,34.26756,39.52359,37.04468,41.083263,15.707278,17.286785,27.80954
Uruguay,URY,1975,176.36183,348.3019,23.467121,37.335342,33.453003,38.694317,12.884413,14.190875,21.290426
Uruguay,URY,1976,180.18834,363.65088,31.999943,32.750362,34.147785,38.356506,13.570203,15.463867,26.742159
Uruguay,URY,1977,178.60283,364.47223,25.183706,35.460922,31.028467,41.215324,14.093657,17.461178,25.67525
Uruguay,URY,1978,183.313,351.2315,21.287727,32.54257,31.455393,42.220142,12.169489,13.979023,24.004272
Uruguay,URY,1980,173.63196,347.27594,23.719944,25.699232,33.48981,48.280945,11.66094,18.995705,34.850636
Uruguay,URY,1981,179.30247,316.01562,17.30425,23.441774,31.69136,46.802402,11.732655,15.266837,27.789455
Uruguay,URY,1982,173.38113,309.7646,16.693182,19.460321,30.499159,48.39264,13.519066,14.856729,28.415833
Uruguay,URY,1983,175.44994,330.96353,18.36792,20.178642,30.552755,42.183117,12.768244,15.674057,35.099503
Uruguay,URY,1984,174.83437,330.91382,20.332098,22.94418,32.336105,36.39628,13.134581,15.313253,34.357784
Uruguay,URY,1985,176.44566,299.73566,19.701149,21.715584,29.68328,35.888817,11.754659,16.361942,31.688501
Uruguay,URY,1986,180.15443,299.04575,18.105831,20.30473,30.224491,41.786404,10.957454,16.136745,30.992304
Uruguay,URY,1987,178.83472,315.5885,19.20814,17.846375,32.188255,45.102097,11.029677,19.787573,34.072235
Uruguay,URY,1988,184.37524,320.93857,20.413296,16.077463,33.204205,42.60556,11.745174,22.431654,41.18297
Uruguay,URY,1989,181.0827,294.49454,18.61537,16.659925,33.7184,45.77609,15.25246,24.367876,38.285503
Uruguay,URY,1990,174.32668,274.5535,19.662914,14.822214,30.148005,43.431164,13.800325,25.580456,37.1422
Uruguay,URY,1993,164.70598,258.65198,21.624191,13.510904,29.583052,45.64124,17.105015,27.79786,37.003128
Uruguay,URY,1994,164.37082,235.4198,16.716837,12.384891,29.98689,45.473415,16.469202,26.945288,34.394962
Uruguay,URY,1995,165.42085,239.8466,20.42512,13.21437,29.4898,44.103394,17.018192,28.654716,39.370712
Uruguay,URY,1996,163.34764,228.61359,20.176458,14.300602,26.862299,44.662365,15.780131,27.83982,35.66996
Uruguay,URY,1997,164.92613,211.68097,19.746983,16.705288,28.608212,42.76735,17.682888,25.827787,31.45108
Uruguay,URY,1998,161.05905,219.7633,21.593985,17.04946,27.35905,41.230442,20.607439,30.856318,36.85101
Uruguay,URY,1999,155.64397,210.35536,22.923717,17.903225,26.82139,39.247215,17.759459,31.686829,37.369213
Uruguay,URY,2000,158.4992,196.2997,17.422401,17.00419,25.997694,33.627605,20.948338,31.712257,30.809433
Uruguay,URY,2001,153.45169,195.16841,19.983356,17.10408,26.210482,31.745932,18.78376,31.529722,36.159092
Uruguay,URY,2002,156.19969,187.07153,17.109552,16.178562,24.54609,29.339764,24.415878,31.579851,32.021767
Uruguay,URY,2003,155.1432,195.43385,19.596203,17.111422,23.367277,29.10611,19.30603,32.44063,36.60142
Uruguay,URY,2004,151.00648,187.66515,19.431646,16.71422,22.761965,30.725504,18.875689,30.894281,35.323593
Uruguay,URY,2005,150.89342,180.0007,18.51709,15.538743,23.8555,32.996937,17.757664,31.710451,34.137398
Uruguay,URY,2006,147.62813,165.96814,17.204405,13.230596,22.997755,31.742441,18.78712,30.67209,31.245193
Uruguay,URY,2007,148.63838,173.63098,20.930775,16.748575,24.197052,32.46564,20.29989,36.491646,36.186123
Uruguay,URY,2008,146.71657,155.80576,16.616205,15.698274,22.329918,33.62405,18.50493,29.525087,30.811934
Uruguay,URY,2009,141.16881,146.86967,19.326101,15.745427,22.94139,32.177074,18.71201,28.724627,32.956295
Uruguay,URY,2010,142.30286,151.77582,18.884632,16.757565,22.962103,34.2745,19.962835,29.871965,34.293858
Uruguay,URY,2012,139.12599,141.84737,18.742956,16.923979,23.373266,34.77622,22.760876,27.693363,32.55041
Uruguay,URY,2013,140.08711,133.36638,17.579615,14.90057,22.428102,36.66408,20.850912,28.427761,31.484758
Uruguay,URY,2014,141.53122,127.17292,14.521407,14.339612,21.93181,33.932343,22.462568,26.624088,29.762495
Uruguay,URY,2020,135.77309,106.46751,14.384625,14.690722,19.486488,23.395958,29.477783,29.011133,27.665596
Uruguay,URY,2019,139.82904,116.10632,15.693191,15.802402,20.480944,25.418245,30.714773,35.681404,32.3634
Uruguay,URY,2018,136.34517,120.95905,15.0142975,17.038803,19.604584,29.405207,30.84,39.201073,31.994514
Uruguay,URY,2017,132.73036,123.697075,14.358547,15.525864,19.614174,28.427052,26.918756,36.985462,31.196451
Uruguay,URY,2016,142.64745,132.5821,18.000645,12.761715,21.335436,28.35386,26.022408,30.06544,35.860516
Uruguay,URY,2015,141.32515,133.26936,14.936947,13.78461,21.019938,31.84691,24.01519,27.858746,33.11968
Uzbekistan,UZB,1981,91.41613,427.49948,85.51674,40.871025,43.069576,51.42389,15.2688265,9.479861,51.37063
Uzbekistan,UZB,1982,93.53417,444.64856,89.705505,45.01399,45.191525,52.06545,15.072044,9.536144,48.262768
Uzbekistan,UZB,1985,94.38225,447.44305,72.97996,46.063698,39.78217,42.968742,15.762259,9.660047,65.211006
